dwyanewade,0.023139173424305815
kingjames,0.021555315588065446
easymoneysniper,0.019006224142421813
ygtrece,0.018636877724025933
johnwall,0.018542620329056084
kyrieirving,0.01777335757697646
cp3,0.017074473286571402
boogiecousins,0.017056031028766967
jharden13,0.015877559427953266
carmeloanthony,0.015724586805311747
stephencurry30,0.015500740865881478
isaiahthomas,0.015387720492845744
teamswish,0.014319972440955994
antdavis23,0.014056315364994213
deandre,0.012926523770900462
jaytatum0,0.012208006291390933
joelembiid,0.0121326563343028
damianlillard,0.012061038358809428
kevinlove,0.011886000178011493
kuz,0.011830534998316192
jimmybutler,0.011271107268228981
demar_derozan,0.010990252621690904
imanshumpert,0.010820969530547673
lukadoncic,0.010813355540043574
stephensonlance,0.010520546014659979
dbook,0.010485231272851394
dloading,0.010227599279353383
sir_deuce2,0.009619884385141355
thebledshow,0.00960113068260273
bradbeal3,0.009279960685074381
klaythompson,0.009244844066569873
blakegriffin23,0.009174179514835417
bensimmons,0.009154554235498998
1ngram4,0.009130517280231567
swipathefox,0.009011384911104875
hbarnes,0.008952503821903868
g.green14,0.008565501812268282
karltowns,0.008391665889671707
kyle_lowry7,0.008237202092429098
zo,0.008216692026264625
dwighthoward,0.007712060017516575
tobiasharris,0.007412747914780657
traeyoung,0.0073623095356072825
timmyjr10,0.006984263544517349
alhorford,0.006942366511728659
andre,0.00694113824418216
juliusrandle30,0.006934541500009555
chrisbosh,0.006664776808286448
22wiggins,0.0066369357508943815
sdot1414,0.0065695377270223575
rajonrondo,0.006522652019771193
andredrummondd,0.006364260761222844
iso_zo,0.006333156008209695
b_mclemore23,0.006323421602438798
channingfrye,0.00616551285071031
marcgasol,0.006159409192170499
jhart,0.00615477516424427
zachlavine8,0.006130523502218073
kennethfaried35,0.006070865499375301
boban,0.006029926858703353
austinjrivers,0.005944196362376913
bam1of1,0.005937526748942609
brandonknight,0.005895080482752983
joeingles7,0.005723648264441538
iclark21,0.005530402093885246
balapat,0.005445294743670655
mac11,0.005384318304439713
diawboris,0.005375472948801946
dwill8,0.005360093758003927
iamamirjohnson,0.005337341949709017
bismackbiyombo,0.005314102501197682
courtneylee,0.005292001364221091
blakeney96,0.005289693127777769
ds17_fg,0.00517241055068908
daanteee,0.005150030529965018
atolliver44,0.005146605539550141
giannis_an34,0.0050313568136074955
mr_carter5,0.004878546683827685
omricasspi18,0.00486639642328189
sergeibaka,0.004818452002812487
cediosman,0.0048039353908954155
_alvo_,0.0047901803430938535
ekpeudoh,0.00472690716315274
swish41,0.004692894297642994
3tross1,0.004671480847909157
jeffteague,0.0045812948819052325
stevenadams,0.004574504097586192
kporzee,0.004551859711449615
caldwellpope,0.004493970095681782
_tonyparker09,0.004474008065952221
bogdanbogdanovic,0.004389690103651445
vevey1800,0.004386802816203319
youngheirgordon,0.004366577363519675
benoudrih19,0.0043334774977647076
thonmaker,0.004244562726017431
officialeg10,0.00423111834182176
deandreayton,0.004229776107097561
houseobayne,0.004163819111853443
dakarijohnson,0.004156662597467086
twoshotonee,0.004148778152118451
jlin7,0.004101229416448259
jjbarea11,0.004101087406543429
drewroc5,0.0040860586348816
brush_4,0.003976349553189985
ottodayporter22,0.003959112948836595
rudygobert27,0.0038292144215853995
mkg14,0.0037335549066690576
dubblea74,0.0037102702835901057
acfresh21,0.0036685449899795473
alexlen_21,0.003633056609196
nicbatum88,0.0036293462184777523
alexthegreat22,0.0035242673677546507
thats_g_,0.003513334693255534
kostas__ante13,0.0034916687929295045
gordonhayward,0.003478672997844422
brunofive,0.0034655114006284862
lucmbahamoute,0.0034537715376072734
megalodon20,0.003425818760413147
andersonvarejao18,0.003338799949317605
ccapela15,0.0032744957013970547
imfelicio,0.003222149293816815
antezizic,0.0031963983188665382
the_1_dragon,0.003153534514465191
bportistime,0.003146606774805127
chiefhasarrived,0.00311857017403134
ageefla,0.0030371952795849103
flydre21,0.0029896769532568434
bjohnson_23,0.0029384583307141745
eneskanter11,0.0029101963583611167
amilejefferson,0.0028666986606549565
iammontaellis,0.0027979464434681792
devinharris34,0.0027952405555883406
dulenader2,0.002738889639651338
graysonjallen,0.0027168907433737215
realdwest30,0.0027163777345454243
alantwilliams,0.002684958888106793
danilogallogallinari,0.0026489839011775993
alexabrines,0.002559939196383956
antsimons,0.0025041807521659306
brucebrown11,0.002460899182528616
the_4th_holiday,0.002413790939630435
adreian_payne,0.0023331481658943618
alizejohnson24,0.002311612277631401
ajincaalexis,0.0022269616570054942
bpaul,0.002199485712173094
blroberts22,0.0021586615294991005
dreadheadjizzle,0.002112211303096295
cantguard21,0.0019822493733148735
allencrabbe,0.0019717592642589108
angeldelgado,0.001894229998283872
44bojan,0.0018844560988253594
officialzhouqi,0.0017679137984271186
nicholaf44,0.0017553385921842525
alecpeters25,0.0016406694511588165
kw15,0.0010060725678347996
jcrossover.11,0.0010060725678347996
abrooksart,0.0010060725678347996
andrewbogut,0.0010060725678347996
