ygtrece,0.05131602173186413
stephencurry30,0.0494450143849386
antdavis23,0.041393232737484305
sir_deuce2,0.0387142706193812
cp3,0.0351795078497959
kingjames,0.032491302391441906
lukadoncic,0.031560978454184
dloading,0.028402107587401634
jaytatum0,0.027629330693518143
isaiahthomas,0.027471272301828855
deandre,0.0269991847174487
joelembiid,0.02366569669238862
damianlillard,0.02340877756967778
brunofive,0.022482737738461208
boban,0.022443232491258926
bismackbiyombo,0.02091727012973301
kuz,0.02050736164063777
tobiasharris,0.01996134710285341
swipathefox,0.019923468106848446
karltowns,0.019718601632520392
jharden13,0.01721294759004211
atolliver44,0.016898609653965516
dbook,0.0165615880672657
blakegriffin23,0.016331689885997865
klaythompson,0.01624431391462613
brandonknight,0.0161850416692341
benoudrih19,0.015572108645487607
mr_carter5,0.014760141463169332
joeingles7,0.014657224127464159
kennethfaried35,0.01459288588940121
alhorford,0.012683102601789738
timmyjr10,0.01190279848637286
courtneylee,0.011865251343168164
iso_zo,0.011692783974221688
carmeloanthony,0.011351118362338085
bogdanbogdanovic,0.011344810503222997
youngheirgordon,0.010980200807102037
dakarijohnson,0.010813908141907353
1ngram4,0.010698001718779814
3tross1,0.010370059352905516
alexlen_21,0.009656463536363914
vevey1800,0.009622907067526809
iclark21,0.009385093875035845
twoshotonee,0.009370671084456507
demar_derozan,0.009343901120682088
jimmybutler,0.009190126874625698
bensimmons,0.00875478452955432
zachlavine8,0.008741641743593948
brush_4,0.00868853793329803
b_mclemore23,0.008686236219776974
andredrummondd,0.008487674995338198
bam1of1,0.008273168381736416
juliusrandle30,0.008261261901964946
bradbeal3,0.007853703633619374
rudygobert27,0.007853362753784208
kostas__ante13,0.007390121169278172
kyle_lowry7,0.006873196147223067
zo,0.006630729483575519
22wiggins,0.006218063271381573
acfresh21,0.005950887042785915
iamamirjohnson,0.005885160786105494
_alvo_,0.005776200042606844
houseobayne,0.005518163988079512
stevenadams,0.005268693418377832
thonmaker,0.00525538647552348
daanteee,0.00467698031945832
flydre21,0.004516802338324649
jlin7,0.004267220707238315
blakeney96,0.004223916644102895
mac11,0.0041630773644159725
thats_g_,0.004007027950521204
ccapela15,0.003938248776435857
imfelicio,0.003812616465089035
alexthegreat22,0.0037744637184990762
drewroc5,0.003774253910062828
jhart,0.003768343388151942
lucmbahamoute,0.0037019375195853133
antsimons,0.003561352928619522
alantwilliams,0.0033953087271790076
giannis_an34,0.0033844075842732278
channingfrye,0.003380196228314478
antezizic,0.0032685906737395316
kporzee,0.0031772884979129118
omricasspi18,0.0028763882818614956
nicbatum88,0.002789140420660438
chrisbosh,0.002621762973435468
amilejefferson,0.002587502123360595
megalodon20,0.0024886551023908846
alizejohnson24,0.00239949048295256
ageefla,0.002379175812191079
austinjrivers,0.002366443434276407
andre,0.002295278357760437
traeyoung,0.00225459767713885
bportistime,0.0022518696579751445
_tonyparker09,0.00219777255378274
alexabrines,0.0020181570855593743
andersonvarejao18,0.001975098267417196
sergeibaka,0.0018217719366656624
blroberts22,0.0017097243320114356
chiefhasarrived,0.0016030267764425988
diawboris,0.001579430683214585
the_4th_holiday,0.001503051463547472
iammontaellis,0.0014339647633379604
ajincaalexis,0.0014071531483417492
dulenader2,0.0013875693116569255
adreian_payne,0.0013600858685584843
danilogallogallinari,0.001261982325677489
deandreayton,0.0011810031918302695
angeldelgado,0.001021918070012342
sdot1414,0.0009473531813685063
graysonjallen,0.0009230849383642781
bjohnson_23,0.0008050689363962701
brucebrown11,0.0007989617654815752
the_1_dragon,0.0007431987125518078
rajonrondo,0.0007369161727433903
jjbarea11,0.000627374247078034
bpaul,0.0006110328241936789
allencrabbe,0.0005763281213224968
alecpeters25,0.0004460785592923487
gordonhayward,0.00031403829093180414
dubblea74,2.7596771363175555e-05
nicholaf44,8.927455496634344e-06
kw15,0.0
44bojan,0.0
mkg14,0.0
abrooksart,0.0
andrewbogut,0.0
eneskanter11,0.0
